id,county,state,total_income,estimate_households,mean_income,median_income,disparity_value
0500000US17161,Rock Island County, Illinois,"25,000-34,999",8.4,58313,70342,12029
0500000US17161,Rock Island County, Illinois,"35,000-49,999",13.5,58313,70342,12029
0500000US17161,Rock Island County, Illinois,"50,000-74,999",18.7,58313,70342,12029
0500000US17161,Rock Island County, Illinois,"75,000-99,999",13.7,58313,70342,12029
0500000US17161,Rock Island County, Illinois,"100,000-149,999",17,58313,70342,12029
0500000US17161,Rock Island County, Illinois,"150,000-199,999",4.4,58313,70342,12029
0500000US17161,Rock Island County, Illinois,"200,000+",2.8,58313,70342,12029
0500000US17163,St. Clair County, Illinois,"0-10,000",7.5,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"10,000-14,999",3.1,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"15,000-24,999",10.1,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"25,000-34,999",9.8,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"35,000-49,999",14.2,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"50,000-74,999",16,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"75,000-99,999",13.7,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"100,000-149,999",12.8,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"150,000-199,999",7.6,57169,77996,20827
0500000US17163,St. Clair County, Illinois,"200,000+",5.1,57169,77996,20827
0500000US17167,Sangamon County, Illinois,"0-10,000",5.8,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"10,000-14,999",4.2,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"15,000-24,999",8.1,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"25,000-34,999",9.8,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"35,000-49,999",13.1,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"50,000-74,999",17.8,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"75,000-99,999",13,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"100,000-149,999",17,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"150,000-199,999",6.3,61280,80923,19643
0500000US17167,Sangamon County, Illinois,"200,000+",5,61280,80923,19643
0500000US17179,Tazewell County, Illinois,"0-10,000",3.3,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"10,000-14,999",3.4,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"15,000-24,999",9.1,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"25,000-34,999",9.3,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"35,000-49,999",12.2,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"50,000-74,999",20.8,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"75,000-99,999",13.9,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"100,000-149,999",17.6,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"150,000-199,999",5.9,65848,78686,12838
0500000US17179,Tazewell County, Illinois,"200,000+",4.4,65848,78686,12838
0500000US17183,Vermilion County, Illinois,"0-10,000",6.9,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"10,000-14,999",3.8,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"15,000-24,999",14.2,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"25,000-34,999",14.2,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"35,000-49,999",17.9,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"50,000-74,999",17.3,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"75,000-99,999",10.8,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"100,000-149,999",10.8,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"150,000-199,999",1.7,43111,58935,15824
0500000US17183,Vermilion County, Illinois,"200,000+",2.5,43111,58935,15824
0500000US17197,Will County, Illinois,"0-10,000",2.8,90134,108439,18305
0500000US17197,Will County, Illinois,"10,000-14,999",2.2,90134,108439,18305
0500000US17197,Will County, Illinois,"15,000-24,999",6,90134,108439,18305
0500000US17197,Will County, Illinois,"25,000-34,999",4.8,90134,108439,18305
0500000US17197,Will County, Illinois,"35,000-49,999",9.5,90134,108439,18305
0500000US17197,Will County, Illinois,"50,000-74,999",14.9,90134,108439,18305
0500000US17197,Will County, Illinois,"75,000-99,999",15,90134,108439,18305
0500000US17197,Will County, Illinois,"100,000-149,999",22,90134,108439,18305
0500000US17197,Will County, Illinois,"150,000-199,999",11.4,90134,108439,18305
0500000US17197,Will County, Illinois,"200,000+",11.2,90134,108439,18305
0500000US17199,Williamson County, Illinois,"0-10,000",4.5,58097,75721,17624
0500000US17199,Williamson County, Illinois,"10,000-14,999",5.1,58097,75721,17624
0500000US17199,Williamson County, Illinois,"15,000-24,999",10.3,58097,75721,17624
0500000US17199,Williamson County, Illinois,"25,000-34,999",9,58097,75721,17624
0500000US17199,Williamson County, Illinois,"35,000-49,999",14.8,58097,75721,17624
0500000US17199,Williamson County, Illinois,"50,000-74,999",17.1,58097,75721,17624
0500000US17199,Williamson County, Illinois,"75,000-99,999",13.5,58097,75721,17624
0500000US17199,Williamson County, Illinois,"100,000-149,999",16.8,58097,75721,17624
0500000US17199,Williamson County, Illinois,"150,000-199,999",3.4,58097,75721,17624
0500000US17199,Williamson County, Illinois,"200,000+",5.4,58097,75721,17624
0500000US17201,Winnebago County, Illinois,"0-10,000",6.8,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"10,000-14,999",4.7,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"15,000-24,999",9.8,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"25,000-34,999",9.5,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"35,000-49,999",12.2,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"50,000-74,999",18.5,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"75,000-99,999",12.9,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"100,000-149,999",16.1,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"150,000-199,999",6,59455,73962,14507
0500000US17201,Winnebago County, Illinois,"200,000+",3.5,59455,73962,14507
0500000US18003,Allen County, Indiana,"0-10,000",4.9,56519,76589,20070
0500000US18003,Allen County, Indiana,"10,000-14,999",3.7,56519,76589,20070
0500000US18003,Allen County, Indiana,"15,000-24,999",8.3,56519,76589,20070
0500000US18003,Allen County, Indiana,"25,000-34,999",10.9,56519,76589,20070
0500000US18003,Allen County, Indiana,"35,000-49,999",16.1,56519,76589,20070
0500000US18003,Allen County, Indiana,"50,000-74,999",19.9,56519,76589,20070
0500000US18003,Allen County, Indiana,"75,000-99,999",12.8,56519,76589,20070
0500000US18003,Allen County, Indiana,"100,000-149,999",14.2,56519,76589,20070
0500000US18003,Allen County, Indiana,"150,000-199,999",5.1,56519,76589,20070
0500000US18003,Allen County, Indiana,"200,000+",4.1,56519,76589,20070
0500000US18005,Bartholomew County, Indiana,"0-10,000",3.6,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"10,000-14,999",3,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"15,000-24,999",10.1,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"25,000-34,999",6.7,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"35,000-49,999",11.5,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"50,000-74,999",17.7,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"75,000-99,999",18.6,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"100,000-149,999",15.6,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"150,000-199,999",5.9,72555,87331,14776
0500000US18005,Bartholomew County, Indiana,"200,000+",7.3,72555,87331,14776
0500000US18011,Boone County, Indiana,"0-10,000",5.2,70813,126100,55287
0500000US18011,Boone County, Indiana,"10,000-14,999",5.2,70813,126100,55287
0500000US18011,Boone County, Indiana,"15,000-24,999",4.9,70813,126100,55287
0500000US18011,Boone County, Indiana,"25,000-34,999",6.5,70813,126100,55287
0500000US18011,Boone County, Indiana,"35,000-49,999",10.2,70813,126100,55287
0500000US18011,Boone County, Indiana,"50,000-74,999",19,70813,126100,55287
0500000US18011,Boone County, Indiana,"75,000-99,999",13.3,70813,126100,55287
0500000US18011,Boone County, Indiana,"100,000-149,999",13,70813,126100,55287
0500000US18011,Boone County, Indiana,"150,000-199,999",7.2,70813,126100,55287
0500000US18011,Boone County, Indiana,"200,000+",15.4,70813,126100,55287
0500000US18019,Clark County, Indiana,"0-10,000",4.1,59064,73922,14858
0500000US18019,Clark County, Indiana,"10,000-14,999",2.7,59064,73922,14858
0500000US18019,Clark County, Indiana,"15,000-24,999",8.8,59064,73922,14858
0500000US18019,Clark County, Indiana,"25,000-34,999",14.1,59064,73922,14858
0500000US18019,Clark County, Indiana,"35,000-49,999",13.7,59064,73922,14858
0500000US18019,Clark County, Indiana,"50,000-74,999",20.4,59064,73922,14858
0500000US18019,Clark County, Indiana,"75,000-99,999",14.9,59064,73922,14858
0500000US18019,Clark County, Indiana,"100,000-149,999",13.9,59064,73922,14858
0500000US18019,Clark County, Indiana,"150,000-199,999",5.3,59064,73922,14858
0500000US18019,Clark County, Indiana,"200,000+",2.1,59064,73922,14858
0500000US18035,Delaware County, Indiana,"0-10,000",8.6,45065,61483,16418
0500000US18035,Delaware County, Indiana,"10,000-14,999",6.6,45065,61483,16418
0500000US18035,Delaware County, Indiana,"15,000-24,999",11.9,45065,61483,16418
0500000US18035,Delaware County, Indiana,"25,000-34,999",13.3,45065,61483,16418
0500000US18035,Delaware County, Indiana,"35,000-49,999",13.8,45065,61483,16418
0500000US18035,Delaware County, Indiana,"50,000-74,999",18.2,45065,61483,16418
0500000US18035,Delaware County, Indiana,"75,000-99,999",11.2,45065,61483,16418
0500000US18035,Delaware County, Indiana,"100,000-149,999",11.4,45065,61483,16418
0500000US18035,Delaware County, Indiana,"150,000-199,999",2.6,45065,61483,16418
0500000US18035,Delaware County, Indiana,"200,000+",2.4,45065,61483,16418
0500000US18039,Elkhart County, Indiana,"0-10,000",7.3,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"10,000-14,999",3.9,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"15,000-24,999",10.3,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"25,000-34,999",9.9,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"35,000-49,999",14.2,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"50,000-74,999",19.3,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"75,000-99,999",12.1,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"100,000-149,999",15,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"150,000-199,999",4.1,54531,72420,17889
0500000US18039,Elkhart County, Indiana,"200,000+",4,54531,72420,17889
0500000US18043,Floyd County, Indiana,"0-10,000",5.1,63219,81305,18086
0500000US18043,Floyd County, Indiana,"10,000-14,999",4.7,63219,81305,18086
0500000US18043,Floyd County, Indiana,"15,000-24,999",8,63219,81305,18086
0500000US18043,Floyd County, Indiana,"25,000-34,999",7.9,63219,81305,18086
0500000US18043,Floyd County, Indiana,"35,000-49,999",12.6,63219,81305,18086
0500000US18043,Floyd County, Indiana,"50,000-74,999",21,63219,81305,18086
0500000US18043,Floyd County, Indiana,"75,000-99,999",13.6,63219,81305,18086
0500000US18043,Floyd County, Indiana,"100,000-149,999",14.4,63219,81305,18086
0500000US18043,Floyd County, Indiana,"150,000-199,999",8,63219,81305,18086
0500000US18043,Floyd County, Indiana,"200,000+",4.7,63219,81305,18086
0500000US18053,Grant County, Indiana,"0-10,000",6.4,47206,60754,13548
0500000US18053,Grant County, Indiana,"10,000-14,999",5.5,47206,60754,13548
0500000US18053,Grant County, Indiana,"15,000-24,999",12.3,47206,60754,13548
0500000US18053,Grant County, Indiana,"25,000-34,999",10.5,47206,60754,13548
0500000US18053,Grant County, Indiana,"35,000-49,999",18.5,47206,60754,13548
0500000US18053,Grant County, Indiana,"50,000-74,999",18.6,47206,60754,13548
0500000US18053,Grant County, Indiana,"75,000-99,999",11.1,47206,60754,13548
0500000US18053,Grant County, Indiana,"100,000-149,999",12,47206,60754,13548
0500000US18053,Grant County, Indiana,"150,000-199,999",3.1,47206,60754,13548
0500000US18053,Grant County, Indiana,"200,000+",1.9,47206,60754,13548
0500000US18057,Hamilton County, Indiana,"0-10,000",2.8,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"10,000-14,999",1.6,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"15,000-24,999",3.3,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"25,000-34,999",4.3,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"35,000-49,999",8.1,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"50,000-74,999",15.3,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"75,000-99,999",12.2,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"100,000-149,999",20.8,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"150,000-199,999",13.5,105062,138826,33764
0500000US18057,Hamilton County, Indiana,"200,000+",18.3,105062,138826,33764
0500000US18059,Hancock County, Indiana,"0-10,000",3.9,69392,89907,20515
0500000US18059,Hancock County, Indiana,"10,000-14,999",1.6,69392,89907,20515
0500000US18059,Hancock County, Indiana,"15,000-24,999",7.4,69392,89907,20515
0500000US18059,Hancock County, Indiana,"25,000-34,999",5.8,69392,89907,20515
0500000US18059,Hancock County, Indiana,"35,000-49,999",14.3,69392,89907,20515
0500000US18059,Hancock County, Indiana,"50,000-74,999",19,69392,89907,20515
0500000US18059,Hancock County, Indiana,"75,000-99,999",13.2,69392,89907,20515
0500000US18059,Hancock County, Indiana,"100,000-149,999",19.9,69392,89907,20515
0500000US18059,Hancock County, Indiana,"150,000-199,999",8.3,69392,89907,20515
0500000US18059,Hancock County, Indiana,"200,000+",6.6,69392,89907,20515
0500000US18063,Hendricks County, Indiana,"0-10,000",2.1,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"10,000-14,999",1.7,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"15,000-24,999",4,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"25,000-34,999",6.7,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"35,000-49,999",9.8,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"50,000-74,999",18,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"75,000-99,999",16.5,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"100,000-149,999",22.9,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"150,000-199,999",10.9,85381,108107,22726
0500000US18063,Hendricks County, Indiana,"200,000+",7.4,85381,108107,22726
0500000US18067,Howard County, Indiana,"0-10,000",5.6,53440,64442,11002
0500000US18067,Howard County, Indiana,"10,000-14,999",3,53440,64442,11002
0500000US18067,Howard County, Indiana,"15,000-24,999",12.2,53440,64442,11002
0500000US18067,Howard County, Indiana,"25,000-34,999",8.8,53440,64442,11002
0500000US18067,Howard County, Indiana,"35,000-49,999",15.6,53440,64442,11002
0500000US18067,Howard County, Indiana,"50,000-74,999",21.7,53440,64442,11002
0500000US18067,Howard County, Indiana,"75,000-99,999",12.6,53440,64442,11002
0500000US18067,Howard County, Indiana,"100,000-149,999",13.3,53440,64442,11002
0500000US18067,Howard County, Indiana,"150,000-199,999",5.1,53440,64442,11002
0500000US18067,Howard County, Indiana,"200,000+",2,53440,64442,11002
0500000US18081,Johnson County, Indiana,"0-10,000",2.7,73651,95661,22010
0500000US18081,Johnson County, Indiana,"10,000-14,999",2,73651,95661,22010
0500000US18081,Johnson County, Indiana,"15,000-24,999",6,73651,95661,22010
0500000US18081,Johnson County, Indiana,"25,000-34,999",7.3,73651,95661,22010
0500000US18081,Johnson County, Indiana,"35,000-49,999",12.1,73651,95661,22010
0500000US18081,Johnson County, Indiana,"50,000-74,999",20.7,73651,95661,22010
0500000US18081,Johnson County, Indiana,"75,000-99,999",12.8,73651,95661,22010
0500000US18081,Johnson County, Indiana,"100,000-149,999",21,73651,95661,22010
0500000US18081,Johnson County, Indiana,"150,000-199,999",9.1,73651,95661,22010
0500000US18081,Johnson County, Indiana,"200,000+",6.2,73651,95661,22010
0500000US18085,Kosciusko County, Indiana,"0-10,000",4.6,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"10,000-14,999",3.8,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"15,000-24,999",8.6,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"25,000-34,999",8.9,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"35,000-49,999",12.8,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"50,000-74,999",19.9,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"75,000-99,999",15.5,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"100,000-149,999",16.6,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"150,000-199,999",6,64099,77934,13835
0500000US18085,Kosciusko County, Indiana,"200,000+",3.2,64099,77934,13835
0500000US18089,Lake County, Indiana,"0-10,000",7.6,57081,77171,20090
0500000US18089,Lake County, Indiana,"10,000-14,999",4.2,57081,77171,20090
0500000US18089,Lake County, Indiana,"15,000-24,999",8.5,57081,77171,20090
0500000US18089,Lake County, Indiana,"25,000-34,999",10.6,57081,77171,20090
0500000US18089,Lake County, Indiana,"35,000-49,999",12.5,57081,77171,20090
0500000US18089,Lake County, Indiana,"50,000-74,999",19.4,57081,77171,20090
0500000US18089,Lake County, Indiana,"75,000-99,999",10.9,57081,77171,20090
0500000US18089,Lake County, Indiana,"100,000-149,999",16.2,57081,77171,20090
0500000US18089,Lake County, Indiana,"150,000-199,999",6,57081,77171,20090
0500000US18089,Lake County, Indiana,"200,000+",4.3,57081,77171,20090
0500000US18091,LaPorte County, Indiana,"0-10,000",4.1,56019,73242,17223
0500000US18091,LaPorte County, Indiana,"10,000-14,999",4.8,56019,73242,17223
0500000US18091,LaPorte County, Indiana,"15,000-24,999",10.1,56019,73242,17223
0500000US18091,LaPorte County, Indiana,"25,000-34,999",13,56019,73242,17223
0500000US18091,LaPorte County, Indiana,"35,000-49,999",11.2,56019,73242,17223
