year,month,day,event_type,sub_event_type,state,county,city,latitude,longitude,fatalities
2020,9,4,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,9,4,Protests,Peaceful protest,New Jersey,Mercer,Trenton,40.221,-74.759,0
2020,9,4,Protests,Peaceful protest,Oregon,Lane,Springfield,44.054,-122.981,0
2020,9,5,Strategic developments,Change to group/activity,New York,Montgomery,Amsterdam,42.943,-74.185,0
2020,9,5,Protests,Peaceful protest,Michigan,Washtenaw,Ann Arbor,42.28,-83.746,0
2020,9,5,Protests,Peaceful protest,Georgia,Fulton,Atlanta,33.756,-84.39,0
2020,9,5,Protests,Peaceful protest,Texas,Travis,Austin,30.275,-97.74,0
2020,9,5,Protests,Peaceful protest,Maryland,Baltimore City,Baltimore,39.29,-76.612,0
2020,9,5,Protests,Peaceful protest,Rhode Island,Bristol,Barrington,41.741,-71.308,0
2020,9,5,Protests,Peaceful protest,Wisconsin,Rock,Beloit,42.508,-89.032,0
2020,9,5,Protests,Peaceful protest,Tennessee,Sullivan,Bristol,36.588,-82.183,0
2020,9,5,Protests,Peaceful protest,New York,Erie,Buffalo,42.886,-78.878,0
2020,9,5,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,9,5,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,9,5,Protests,Peaceful protest,Ohio,Cuyahoga,Cleveland,41.482,-81.67,0
2020,9,5,Protests,Peaceful protest,Texas,Dallas,Dallas,32.779,-96.8,0
2020,9,5,Riots,Violent demonstration,Texas,Dallas,Dallas,32.779,-96.8,0
2020,9,5,Protests,Peaceful protest,Michigan,Wayne,Detroit,42.335,-83.048,0
2020,9,5,Protests,Peaceful protest,North Carolina,Durham,Durham,35.994,-78.899,0
2020,9,5,Protests,Peaceful protest,Pennsylvania,Erie,Erie,42.129,-80.085,0
2020,9,5,Protests,Peaceful protest,Massachusetts,Barnstable,Falmouth,41.553,-70.609,0
2020,9,5,Protests,Peaceful protest,Louisiana,Union,Farmerville,32.773,-92.406,0
2020,9,5,Protests,Peaceful protest,New York,Montgomery,Fort Plain,42.932,-74.623,0
2020,9,5,Protests,Peaceful protest,Indiana,Allen,Fort Wayne,41.081,-85.139,0
2020,9,5,Protests,Peaceful protest,North Carolina,Guilford,Greensboro,36.073,-79.792,0
2020,9,5,Protests,Peaceful protest,Mississippi,Harrison,Gulfport,30.367,-89.093,0
2020,9,5,Protests,Peaceful protest,Wisconsin,Pierce,Hager City,44.601,-92.538,0
2020,9,5,Protests,Peaceful protest,Texas,Cameron,Harlingen,26.191,-97.696,0
2020,9,5,Protests,Peaceful protest,Pennsylvania,Dauphin,Harrisburg,40.273,-76.887,0
2020,9,5,Protests,Peaceful protest,Hawaii,Honolulu,Honolulu,21.307,-157.858,0
2020,9,5,Protests,Peaceful protest,Texas,Harris,Houston,29.76,-95.364,0
2020,9,5,Protests,Peaceful protest,Alabama,Madison,Huntsville,34.729,-86.585,0
2020,9,5,Protests,Peaceful protest,Indiana,Marion,Indianapolis,39.769,-86.158,0
2020,9,5,Protests,Peaceful protest,Georgia,Clayton,Jonesboro,33.522,-84.354,0
2020,9,5,Protests,Peaceful protest,Missouri,Jackson,Kansas City,39.101,-94.579,0
2020,9,5,Protests,Peaceful protest,Missouri,Stone,Kimberling City,36.634,-93.417,0
2020,9,5,Protests,Peaceful protest,Arizona,Mohave,Lake Havasu City,34.475,-114.343,0
2020,9,5,Protests,Peaceful protest,Nevada,Clark,Las Vegas,36.175,-115.137,0
2020,9,5,Protests,Peaceful protest,California,San Joaquin,Lodi,38.097,-121.388,0
2020,9,5,Protests,Protest with intervention,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,9,5,Protests,Peaceful protest,Kentucky,Jefferson,Louisville,38.254,-85.759,0
2020,9,5,Protests,Peaceful protest,Wisconsin,Dane,Madison,43.075,-89.384,0
2020,9,5,Protests,Peaceful protest,Wisconsin,Milwaukee,Milwaukee,43.038,-87.906,0
2020,9,5,Protests,Peaceful protest,New York,Niagara,Niagara Falls,43.098,-79.037,0
2020,9,5,Protests,Peaceful protest,Virginia,Norfolk,Norfolk,36.847,-76.285,0
2020,9,5,Protests,Peaceful protest,New York,Niagara,North Tonawanda,43.03,-78.87,0
2020,9,5,Protests,Peaceful protest,Massachusetts,Hampshire,Northampton,42.325,-72.641,0
2020,9,5,Protests,Peaceful protest,California,Alameda,Oakland,37.804,-122.271,0
2020,9,5,Protests,Peaceful protest,Mississippi,Jackson,Ocean Springs,30.411,-88.828,0
2020,9,5,Protests,Peaceful protest,New York,Madison,Oneida Lake,43.205,-75.923,0
2020,9,5,Protests,Peaceful protest,Kentucky,Daviess,Owensboro,37.774,-87.113,0
2020,9,5,Protests,Peaceful protest,Florida,Palm Beach,Palm Beach Gardens,26.84,-80.102,0
2020,9,5,Protests,Peaceful protest,Illinois,Peoria,Peoria,40.694,-89.589,0
2020,9,5,Protests,Peaceful protest,Kentucky,Pike,Pikeville,37.479,-82.519,0
2020,9,5,Protests,Peaceful protest,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0
2020,9,5,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,5,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,5,Protests,Peaceful protest,Maine,Cumberland,Portland,43.657,-70.259,0
2020,9,5,Protests,Peaceful protest,New Jersey,Bergen,Ridgewood,40.979,-74.116,0
2020,9,5,Protests,Peaceful protest,Minnesota,Olmsted,Rochester,44.022,-92.47,0
2020,9,5,Protests,Excessive force against protesters,New York,Monroe,Rochester,43.155,-77.616,0
2020,9,5,Protests,Peaceful protest,California,Sacramento,Sacramento,38.58,-121.496,0
2020,9,5,Protests,Peaceful protest,California,San Francisco,San Francisco,37.779,-122.419,0
2020,9,5,Strategic developments,Change to group/activity,Washington,King,Seattle,47.606,-122.333,0
2020,9,5,Strategic developments,Change to group/activity,Tennessee,Sevier,Sevierville,35.868,-83.562,0
2020,9,5,Protests,Peaceful protest,South Carolina,Spartanburg,Spartanburg,34.95,-81.932,0
2020,9,5,Protests,Peaceful protest,Missouri,Saint Louis City,St. Louis,38.627,-90.191,0
2020,9,5,Protests,Protest with intervention,Florida,Leon,Tallahassee,30.438,-84.28,0
2020,9,5,Protests,Peaceful protest,Oklahoma,Tulsa,Tulsa,36.154,-95.993,0
2020,9,5,Protests,Protest with intervention,Virginia,Virginia Beach,Virginia Beach,36.853,-75.978,0
2020,9,5,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington,38.917,-77,0
2020,9,5,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington,38.917,-77,0
2020,9,5,Protests,Peaceful protest,Wisconsin,Milwaukee,Wauwatosa,43.049,-88.008,0
2020,9,5,Protests,Protest with intervention,Delaware,New Castle,Wilmington,39.744,-75.552,0
2020,9,5,Protests,Peaceful protest,West Virginia,Putnam,Winfield,38.533,-81.893,0
2020,9,5,Protests,Peaceful protest,Kentucky,Jefferson,Louisville,38.254,-85.759,0
2020,9,5,Protests,Peaceful protest,California,Contra Costa,Antioch,38.004,-121.807,0
2020,9,5,Protests,Peaceful protest,Iowa,Scott,Bettendorf,41.528,-90.507,0
2020,9,5,Protests,Peaceful protest,Indiana,Monroe,Bloomington,39.165,-86.526,0
2020,9,5,Protests,Peaceful protest,Colorado,Boulder,Boulder,40.015,-105.27,0
2020,9,5,Protests,Peaceful protest,Georgia,Gordon,Calhoun,34.503,-84.951,0
2020,9,5,Protests,Peaceful protest,Florida,Lee,Cape Coral,26.563,-81.95,0
2020,9,5,Protests,Peaceful protest,Texas,Panola,Carthage,32.157,-94.337,0
2020,9,5,Protests,Peaceful protest,Arkansas,Johnson,Clarksville,35.471,-93.467,0
2020,9,5,Protests,Peaceful protest,Colorado,El Paso,Colorado Springs,38.834,-104.821,0
2020,9,5,Protests,Peaceful protest,Arkansas,Faulkner,Conway,35.089,-92.442,0
2020,9,5,Riots,Violent demonstration,North Carolina,Durham,Durham,35.994,-78.899,0
2020,9,5,Protests,Peaceful protest,Ohio,Clark,Enon,39.878,-83.937,0
2020,9,5,Protests,Peaceful protest,Oklahoma,McIntosh,Eufaula,35.287,-95.582,0
2020,9,5,Protests,Peaceful protest,Texas,Tarrant,Fort Worth,32.725,-97.321,0
2020,9,5,Protests,Peaceful protest,Tennessee,Carter,Hampton,36.284,-82.173,0
2020,9,5,Protests,Peaceful protest,New York,Suffolk,Hauppauge,40.826,-73.203,0
2020,9,5,Protests,Peaceful protest,Texas,Cherokee,Lake Jacksonville,31.91,-95.301,0
2020,9,5,Protests,Peaceful protest,Texas,Panola,Lake Murvaul,32.038,-94.445,0
2020,9,5,Protests,Peaceful protest,Texas,NA,Lake Palestine,32.169,-95.482,0
2020,9,5,Protests,Peaceful protest,North Dakota,McLean,Lake Sakakawea,47.583,-101.123,0
2020,9,5,Protests,Peaceful protest,Tennessee,Blount,Maryville,35.756,-83.97,0
2020,9,5,Protests,Peaceful protest,Texas,Van Zandt,Neches River,29.969,-93.856,0
2020,9,5,Protests,Peaceful protest,Florida,Collier,North Naples,26.219,-81.792,0
2020,9,5,Protests,Peaceful protest,Florida,Orange,Orlando,28.535,-81.387,0
2020,9,5,Violence against civilians,Attack,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,5,Protests,Excessive force against protesters,Indiana,Wayne,Richmond,39.829,-84.89,0
2020,9,5,Protests,Peaceful protest,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0
2020,9,5,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,9,5,Protests,Peaceful protest,California,San Diego,San Diego,32.717,-117.166,0
2020,9,5,Protests,Peaceful protest,Massachusetts,Plymouth,Scituate,42.196,-70.726,0
2020,9,5,Protests,Peaceful protest,Alabama,Shelby,Shelby,33.11,-86.584,0
2020,9,5,Protests,Peaceful protest,New Jersey,Ocean,Toms River,39.954,-74.198,0
2020,9,5,Strategic developments,Other,Washington,Clark,Vancouver,45.633,-122.6,0
2020,9,5,Protests,Peaceful protest,Illinois,Lake,Vernon Hills,42.221,-87.982,0
2020,9,5,Protests,Peaceful protest,Hawaii,Kauai,Wainiha,22.212,-159.542,0
2020,9,5,Protests,Peaceful protest,Alabama,Elmore,Wetumpka,32.544,-86.212,0
2020,9,6,Protests,Peaceful protest,Pennsylvania,Lehigh,Allentown,40.608,-75.49,0
2020,9,6,Protests,Peaceful protest,California,Contra Costa,Antioch,38.004,-121.807,0
2020,9,6,Protests,Peaceful protest,Illinois,Cook,Arlington Heights,42.095,-87.981,0
2020,9,6,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,9,6,Protests,Peaceful protest,Arkansas,Johnson,Clarksville,35.471,-93.467,0
2020,9,6,Riots,Violent demonstration,Colorado,Denver,Denver,39.739,-104.991,0
2020,9,6,Protests,Peaceful protest,Ohio,Clark,Enon,39.878,-83.937,0
2020,9,6,Protests,Peaceful protest,Pennsylvania,Erie,Erie,42.129,-80.085,0
2020,9,6,Protests,Peaceful protest,Colorado,Fremont,Florence,38.39,-105.119,0
2020,9,6,Protests,Peaceful protest,Georgia,Hall,Gainesville,34.298,-83.824,0
2020,9,6,Protests,Peaceful protest,Texas,Cooke,Gainesville,33.626,-97.133,0
2020,9,6,Protests,Peaceful protest,Texas,Galveston,Galveston,29.301,-94.798,0
2020,9,6,Protests,Peaceful protest,New York,Otsego,Gilbertsville,42.472,-75.326,0
2020,9,6,Protests,Peaceful protest,Massachusetts,Hampshire,Hadley,42.342,-72.588,0
2020,9,6,Protests,Peaceful protest,Connecticut,Hartford,Hartford,41.767,-72.676,0
2020,9,6,Protests,Peaceful protest,Alabama,Madison,Huntsville,34.729,-86.585,0
2020,9,6,Strategic developments,Other,Alabama,Madison,Huntsville,34.729,-86.585,0
2020,9,6,Protests,Peaceful protest,Tennessee,Washington,Johnson City,36.313,-82.353,0
2020,9,6,Protests,Peaceful protest,Indiana,Dearborn,Lawrenceburg,39.091,-84.85,0
2020,9,6,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,9,6,Riots,Violent demonstration,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,9,6,Protests,Peaceful protest,Kentucky,Jefferson,Louisville,38.254,-85.759,0
2020,9,6,Protests,Peaceful protest,Illinois,McHenry,McHenry,42.333,-88.267,0
2020,9,6,Protests,Peaceful protest,Alabama,Mobile,Mobile,30.694,-88.043,0
2020,9,6,Protests,Peaceful protest,New York,Kings,New York-Brooklyn,40.69,-73.986,0
2020,9,6,Protests,Peaceful protest,Hawaii,Kauai,Niumalu,21.95,-159.364,0
2020,9,6,Protests,Peaceful protest,Florida,Orange,Orlando,28.535,-81.387,0
2020,9,6,Protests,Peaceful protest,Florida,Volusia,Port Orange,29.138,-80.996,0
2020,9,6,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,6,Protests,Peaceful protest,Maine,Cumberland,Portland,43.657,-70.259,0
2020,9,6,Protests,Peaceful protest,Virginia,Portsmouth,Portsmouth,36.835,-76.298,0
2020,9,6,Protests,Peaceful protest,New York,Monroe,Rochester,43.155,-77.616,0
2020,9,6,Protests,Peaceful protest,California,Sacramento,Sacramento,38.58,-121.496,0
2020,9,6,Protests,Peaceful protest,California,San Diego,San Diego,32.717,-117.166,0
2020,9,6,Protests,Peaceful protest,Oregon,Clatsop,Seaside,45.993,-123.911,0
2020,9,6,Protests,Protest with intervention,Washington,Mason,Shelton,47.214,-123.106,0
2020,9,6,Protests,Peaceful protest,Louisiana,Caddo,Shreveport,32.525,-93.75,0
2020,9,6,Protests,Peaceful protest,Massachusetts,Bristol,Somerset,41.752,-71.141,0
2020,9,6,Protests,Peaceful protest,Illinois,Sangamon,Springfield,39.782,-89.648,0
2020,9,6,Protests,Peaceful protest,Virginia,Loudoun,Sterling,39.002,-77.404,0
2020,9,6,Protests,Peaceful protest,Oklahoma,Tulsa,Tulsa,36.154,-95.993,0
2020,9,6,Protests,Peaceful protest,Virginia,Virginia Beach,Virginia Beach,36.853,-75.978,0
2020,9,6,Protests,Peaceful protest,Hawaii,Kauai,Wainiha,22.212,-159.542,0
2020,9,6,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.917,-77,0
2020,9,6,Protests,Peaceful protest,Connecticut,New Haven,Woodbridge,41.355,-73.014,0
2020,9,6,Protests,Peaceful protest,Oregon,Lane,Springfield,44.054,-122.981,0
2020,9,6,Protests,Peaceful protest,Ohio,Washington,Marietta,39.415,-81.455,0
2020,9,7,Protests,Peaceful protest,New York,Albany,Albany,42.65,-73.759,0
2020,9,7,Protests,Peaceful protest,Alaska,Anchorage,Anchorage,61.218,-149.9,0
2020,9,7,Protests,Peaceful protest,Maryland,Anne Arundel,Annapolis,38.979,-76.491,0
2020,9,7,Protests,Peaceful protest,Maryland,Anne Arundel,Annapolis,38.979,-76.491,0
2020,9,7,Protests,Peaceful protest,California,Contra Costa,Antioch,38.004,-121.807,0
2020,9,7,Protests,Peaceful protest,Maine,Kennebec,Augusta,44.311,-69.779,0
2020,9,7,Protests,Peaceful protest,Texas,Travis,Austin,30.275,-97.74,0
2020,9,7,Protests,Peaceful protest,Maine,Penobscot,Bangor,44.802,-68.771,0
2020,9,7,Protests,Peaceful protest,Massachusetts,Suffolk,Boston,42.359,-71.064,0
2020,9,7,Protests,Peaceful protest,Vermont,Chittenden,Burlington,44.476,-73.212,0
2020,9,7,Protests,Peaceful protest,Maryland,Prince George's,Capitol Heights,38.885,-76.916,0
2020,9,7,Protests,Peaceful protest,North Carolina,Mecklenburg,Charlotte,35.227,-80.843,0
2020,9,7,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,9,7,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0
2020,9,7,Strategic developments,Change to group/activity,Idaho,Bonner,Cocolalla,48.108,-116.618,0
2020,9,7,Protests,Peaceful protest,Idaho,Kootenai,Coeur d'Alene,47.678,-116.78,0
2020,9,7,Protests,Protest with intervention,Tennessee,Shelby,Collierville,35.042,-89.664,0
2020,9,7,Protests,Peaceful protest,Missouri,Boone,Columbia,38.952,-92.334,0
2020,9,7,Protests,Peaceful protest,Iowa,Johnson,Coralville,41.676,-91.58,0
2020,9,7,Protests,Peaceful protest,Iowa,Polk,Des Moines,41.586,-93.623,0
2020,9,7,Protests,Peaceful protest,New Jersey,Union,Elizabeth,40.666,-74.194,0
2020,9,7,Protests,Peaceful protest,Colorado,Larimer,Estes Park,40.371,-105.548,0
2020,9,7,Protests,Peaceful protest,Florida,Nassau,Fernandina Beach,30.67,-81.463,0
2020,9,7,Protests,Peaceful protest,Florida,Lee,Fort Myers,26.622,-81.841,0
2020,9,7,Protests,Peaceful protest,Texas,Tarrant,Fort Worth,32.725,-97.321,0
2020,9,7,Protests,Peaceful protest,California,Monterey,Greenfield,36.321,-121.244,0
2020,9,7,Protests,Peaceful protest,Pennsylvania,Dauphin,Harrisburg,40.273,-76.887,0
2020,9,7,Protests,Peaceful protest,Michigan,Ottawa,Holland,42.788,-86.109,0
2020,9,7,Protests,Peaceful protest,Hawaii,Honolulu,Honolulu,21.307,-157.858,0
2020,9,7,Protests,Peaceful protest,Tennessee,Washington,Johnson City,36.313,-82.353,0
2020,9,7,Protests,Peaceful protest,Florida,Palm Beach,Jupiter,26.934,-80.094,0
2020,9,7,Protests,Peaceful protest,Louisiana,Jefferson,Kenner,29.994,-90.242,0
2020,9,7,Protests,Peaceful protest,Hawaii,Maui,Kihei,20.765,-156.446,0
2020,9,7,Protests,Peaceful protest,Wisconsin,La Crosse,La Crosse,43.801,-91.24,0
2020,9,7,Protests,Peaceful protest,Florida,Polk,Lakeland,28.041,-81.948,0
2020,9,7,Protests,Peaceful protest,Kansas,Douglas,Lawrence,38.972,-95.236,0
2020,9,7,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,9,7,Riots,Violent demonstration,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,9,7,Protests,Protest with intervention,Florida,Miami-Dade,Miami,25.765,-80.194,0
2020,9,7,Protests,Peaceful protest,Florida,Miami-Dade,Miami Springs,25.822,-80.29,0
2020,9,7,Protests,Peaceful protest,Ohio,Fairfield,Millersport,39.9,-82.536,0
2020,9,7,Protests,Peaceful protest,Maine,Penobscot,Millinocket,45.657,-68.71,0
2020,9,7,Protests,Peaceful protest,Pennsylvania,Washington,Monongahela,40.203,-79.926,0
2020,9,7,Protests,Peaceful protest,Alabama,Montgomery,Montgomery,32.376,-86.31,0
2020,9,7,Protests,Peaceful protest,Tennessee,Davidson,Nashville,36.166,-86.784,0
2020,9,7,Protests,Peaceful protest,New York,Kings,New York-Brooklyn,40.69,-73.986,0
2020,9,7,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,9,7,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,9,7,Protests,Peaceful protest,South Carolina,Charleston,North Charleston,32.855,-79.975,0
2020,9,7,Protests,Peaceful protest,Arkansas,Pulaski,North Little Rock,34.77,-92.267,0
2020,9,7,Protests,Peaceful protest,Alabama,Tuscaloosa,Northport,33.229,-87.577,0
2020,9,7,Protests,Peaceful protest,Connecticut,Fairfield,Norwalk,41.118,-73.408,0
2020,9,7,Protests,Peaceful protest,Alabama,Baldwin,Orange Beach,30.27,-87.587,0
2020,9,7,Protests,Peaceful protest,Oregon,Clackamas,Oregon City,45.357,-122.607,0
2020,9,7,Protests,Peaceful protest,Missouri,Saint Louis,Overland,38.701,-90.365,0
2020,9,7,Protests,Peaceful protest,Florida,Seminole,Oviedo,28.67,-81.208,0
2020,9,7,Protests,Peaceful protest,Mississippi,Lafayette,Oxford,34.367,-89.519,0
2020,9,7,Protests,Peaceful protest,Maine,Oxford,Paris,44.26,-70.501,0
2020,9,7,Protests,Peaceful protest,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,9,7,Protests,Peaceful protest,Arizona,Maricopa,Phoenix,33.449,-112.074,0
2020,9,7,Protests,Peaceful protest,Georgia,Chatham,Pooler,32.115,-81.247,0
2020,9,7,Protests,Peaceful protest,Michigan,Saint Clair,Port Huron,42.971,-82.425,0
2020,9,7,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0
2020,9,7,Protests,Peaceful protest,Maine,Cumberland,Portland,43.657,-70.259,0
2020,9,7,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,9,7,Protests,Peaceful protest,New York,Monroe,Rochester,43.155,-77.616,0
2020,9,7,Protests,Peaceful protest,Illinois,Winnebago,Rockford,42.259,-89.064,0
2020,9,7,Strategic developments,Change to group/activity,Texas,Williamson,Round Rock,30.508,-97.674,0
2020,9,7,Protests,Peaceful protest,California,Sacramento,Sacramento,38.58,-121.496,0
2020,9,7,Riots,Violent demonstration,Oregon,Marion,Salem,44.938,-123.03,0
2020,9,7,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,9,7,Protests,Peaceful protest,California,San Diego,San Diego,32.717,-117.166,0
2020,9,7,Protests,Protest with intervention,California,San Francisco,San Francisco,37.779,-122.419,0
2020,9,7,Protests,Peaceful protest,California,San Francisco,San Francisco,37.779,-122.419,0
2020,9,7,Protests,Peaceful protest,New York,Schenectady,Schenectady,42.814,-73.937,0
2020,9,7,Riots,Violent demonstration,Washington,King,Seattle,47.606,-122.333,0
2020,9,7,Protests,Peaceful protest,Washington,King,Seattle,47.606,-122.333,0
2020,9,7,Protests,Peaceful protest,Oklahoma,Muskogee,Taft,35.761,-95.546,0
2020,9,7,Protests,Peaceful protest,Florida,Hillsborough,Tampa,27.951,-82.457,0
2020,9,7,Protests,Peaceful protest,California,Riverside,Temecula,33.493,-117.148,0
2020,9,7,Protests,Peaceful protest,Alabama,Tuscaloosa,Tuscaloosa,33.21,-87.569,0
2020,9,7,Protests,Peaceful protest,Rhode Island,Kent,Warwick,41.7,-71.416,0
2020,9,7,Protests,Peaceful protest,District of Columbia,District of Columbia,Washington DC,38.917,-77,0
2020,9,7,Protests,Peaceful protest,Indiana,Tippecanoe,West Lafayette,40.426,-86.908,0
2020,9,7,Protests,Peaceful protest,Washington,Mason,Shelton,47.214,-123.106,0
2020,9,7,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0
2020,9,8,Protests,Peaceful protest,California,Contra Costa,Antioch,38.004,-121.807,0
2020,9,8,Protests,Peaceful protest,New Jersey,Atlantic,Atlantic City,39.364,-74.423,0
