id,county,state,age,total,percent
0500000US37129,New Hanover County, North Carolina,80 to 84 ,4586,2
0500000US37129,New Hanover County, North Carolina,85  and over,4764,2
0500000US37133,Onslow County, North Carolina,under 5 ,14494,7.3
0500000US37133,Onslow County, North Carolina,5 to 9 ,12707,6.4
0500000US37133,Onslow County, North Carolina,10 to 14 ,14044,7.1
0500000US37133,Onslow County, North Carolina,15 to 19 ,16280,8.2
0500000US37133,Onslow County, North Carolina,20 to 24 ,31737,16
0500000US37133,Onslow County, North Carolina,25 to 29 ,19393,9.8
0500000US37133,Onslow County, North Carolina,30 to 34 ,15276,7.7
0500000US37133,Onslow County, North Carolina,35 to 39 ,11950,6
0500000US37133,Onslow County, North Carolina,40 to 44 ,9848,5
0500000US37133,Onslow County, North Carolina,45 to 49 ,9503,4.8
0500000US37133,Onslow County, North Carolina,50 to 54 ,7389,3.7
0500000US37133,Onslow County, North Carolina,55 to 59 ,8515,4.3
0500000US37133,Onslow County, North Carolina,60 to 64 ,8066,4.1
0500000US37133,Onslow County, North Carolina,65 to 69 ,6376,3.2
0500000US37133,Onslow County, North Carolina,70 to 74 ,4944,2.5
0500000US37133,Onslow County, North Carolina,75 to 79 ,2748,1.4
0500000US37133,Onslow County, North Carolina,80 to 84 ,1815,0.9
0500000US37133,Onslow County, North Carolina,85  and over,2853,1.4
0500000US37135,Orange County, North Carolina,under 5 ,5844,3.9
0500000US37135,Orange County, North Carolina,5 to 9 ,8952,6
0500000US37135,Orange County, North Carolina,10 to 14 ,8404,5.7
0500000US37135,Orange County, North Carolina,15 to 19 ,14309,9.6
0500000US37135,Orange County, North Carolina,20 to 24 ,17325,11.7
0500000US37135,Orange County, North Carolina,25 to 29 ,10973,7.4
0500000US37135,Orange County, North Carolina,30 to 34 ,8220,5.5
0500000US37135,Orange County, North Carolina,35 to 39 ,8576,5.8
0500000US37135,Orange County, North Carolina,40 to 44 ,8078,5.4
0500000US37135,Orange County, North Carolina,45 to 49 ,9396,6.3
0500000US37135,Orange County, North Carolina,50 to 54 ,9063,6.1
0500000US37135,Orange County, North Carolina,55 to 59 ,8887,6
0500000US37135,Orange County, North Carolina,60 to 64 ,8522,5.7
0500000US37135,Orange County, North Carolina,65 to 69 ,7222,4.9
0500000US37135,Orange County, North Carolina,70 to 74 ,7362,5
0500000US37135,Orange County, North Carolina,75 to 79 ,3012,2
0500000US37135,Orange County, North Carolina,80 to 84 ,1999,1.3
0500000US37135,Orange County, North Carolina,85  and over,2332,1.6
0500000US37147,Pitt County, North Carolina,under 5 ,10001,5.5
0500000US37147,Pitt County, North Carolina,5 to 9 ,10774,6
0500000US37147,Pitt County, North Carolina,10 to 14 ,11470,6.3
0500000US37147,Pitt County, North Carolina,15 to 19 ,14416,8
0500000US37147,Pitt County, North Carolina,20 to 24 ,22038,12.2
0500000US37147,Pitt County, North Carolina,25 to 29 ,14139,7.8
0500000US37147,Pitt County, North Carolina,30 to 34 ,11516,6.4
0500000US37147,Pitt County, North Carolina,35 to 39 ,9335,5.2
0500000US37147,Pitt County, North Carolina,40 to 44 ,11371,6.3
0500000US37147,Pitt County, North Carolina,45 to 49 ,11091,6.1
0500000US37147,Pitt County, North Carolina,50 to 54 ,9954,5.5
0500000US37147,Pitt County, North Carolina,55 to 59 ,11988,6.6
0500000US37147,Pitt County, North Carolina,60 to 64 ,7927,4.4
0500000US37147,Pitt County, North Carolina,65 to 69 ,8694,4.8
0500000US37147,Pitt County, North Carolina,70 to 74 ,6324,3.5
0500000US37147,Pitt County, North Carolina,75 to 79 ,5436,3
0500000US37147,Pitt County, North Carolina,80 to 84 ,2069,1.1
0500000US37147,Pitt County, North Carolina,85  and over,2199,1.2
0500000US37151,Randolph County, North Carolina,under 5 ,7938,5.5
0500000US37151,Randolph County, North Carolina,5 to 9 ,9169,6.4
0500000US37151,Randolph County, North Carolina,10 to 14 ,9393,6.5
0500000US37151,Randolph County, North Carolina,15 to 19 ,8691,6
0500000US37151,Randolph County, North Carolina,20 to 24 ,8392,5.8
0500000US37151,Randolph County, North Carolina,25 to 29 ,9087,6.3
0500000US37151,Randolph County, North Carolina,30 to 34 ,8577,6
0500000US37151,Randolph County, North Carolina,35 to 39 ,8688,6
0500000US37151,Randolph County, North Carolina,40 to 44 ,7689,5.4
0500000US37151,Randolph County, North Carolina,45 to 49 ,9373,6.5
0500000US37151,Randolph County, North Carolina,50 to 54 ,9804,6.8
0500000US37151,Randolph County, North Carolina,55 to 59 ,11531,8
0500000US37151,Randolph County, North Carolina,60 to 64 ,8534,5.9
0500000US37151,Randolph County, North Carolina,65 to 69 ,7222,5
0500000US37151,Randolph County, North Carolina,70 to 74 ,8610,6
0500000US37151,Randolph County, North Carolina,75 to 79 ,4852,3.4
0500000US37151,Randolph County, North Carolina,80 to 84 ,3339,2.3
0500000US37151,Randolph County, North Carolina,85  and over,2778,1.9
0500000US37155,Robeson County, North Carolina,under 5 ,8496,6.5
0500000US37155,Robeson County, North Carolina,5 to 9 ,8749,6.7
0500000US37155,Robeson County, North Carolina,10 to 14 ,9511,7.3
0500000US37155,Robeson County, North Carolina,15 to 19 ,10075,7.7
0500000US37155,Robeson County, North Carolina,20 to 24 ,8579,6.6
0500000US37155,Robeson County, North Carolina,25 to 29 ,8960,6.9
0500000US37155,Robeson County, North Carolina,30 to 34 ,7633,5.8
0500000US37155,Robeson County, North Carolina,35 to 39 ,8505,6.5
0500000US37155,Robeson County, North Carolina,40 to 44 ,6988,5.3
0500000US37155,Robeson County, North Carolina,45 to 49 ,8220,6.3
0500000US37155,Robeson County, North Carolina,50 to 54 ,7631,5.8
0500000US37155,Robeson County, North Carolina,55 to 59 ,7798,6
0500000US37155,Robeson County, North Carolina,60 to 64 ,8987,6.9
0500000US37155,Robeson County, North Carolina,65 to 69 ,6791,5.2
0500000US37155,Robeson County, North Carolina,70 to 74 ,5986,4.6
0500000US37155,Robeson County, North Carolina,75 to 79 ,3420,2.6
0500000US37155,Robeson County, North Carolina,80 to 84 ,2792,2.1
0500000US37155,Robeson County, North Carolina,85  and over,1504,1.2
0500000US37157,Rockingham County, North Carolina,under 5 ,5470,6
0500000US37157,Rockingham County, North Carolina,5 to 9 ,4366,4.8
0500000US37157,Rockingham County, North Carolina,10 to 14 ,5005,5.5
0500000US37157,Rockingham County, North Carolina,15 to 19 ,5067,5.6
0500000US37157,Rockingham County, North Carolina,20 to 24 ,5066,5.6
0500000US37157,Rockingham County, North Carolina,25 to 29 ,5171,5.7
0500000US37157,Rockingham County, North Carolina,30 to 34 ,4325,4.8
0500000US37157,Rockingham County, North Carolina,35 to 39 ,4951,5.4
0500000US37157,Rockingham County, North Carolina,40 to 44 ,5633,6.2
0500000US37157,Rockingham County, North Carolina,45 to 49 ,7743,8.5
0500000US37157,Rockingham County, North Carolina,50 to 54 ,5585,6.1
0500000US37157,Rockingham County, North Carolina,55 to 59 ,6475,7.1
0500000US37157,Rockingham County, North Carolina,60 to 64 ,7414,8.1
0500000US37157,Rockingham County, North Carolina,65 to 69 ,5517,6.1
0500000US37157,Rockingham County, North Carolina,70 to 74 ,5529,6.1
0500000US37157,Rockingham County, North Carolina,75 to 79 ,2906,3.2
0500000US37157,Rockingham County, North Carolina,80 to 84 ,2638,2.9
0500000US37157,Rockingham County, North Carolina,85  and over,2149,2.4
0500000US37159,Rowan County, North Carolina,under 5 ,8065,5.7
0500000US37159,Rowan County, North Carolina,5 to 9 ,8743,6.2
0500000US37159,Rowan County, North Carolina,10 to 14 ,9083,6.4
0500000US37159,Rowan County, North Carolina,15 to 19 ,9249,6.5
0500000US37159,Rowan County, North Carolina,20 to 24 ,8710,6.1
0500000US37159,Rowan County, North Carolina,25 to 29 ,8523,6
0500000US37159,Rowan County, North Carolina,30 to 34 ,8767,6.2
0500000US37159,Rowan County, North Carolina,35 to 39 ,8733,6.1
0500000US37159,Rowan County, North Carolina,40 to 44 ,8171,5.8
0500000US37159,Rowan County, North Carolina,45 to 49 ,9260,6.5
0500000US37159,Rowan County, North Carolina,50 to 54 ,9893,7
0500000US37159,Rowan County, North Carolina,55 to 59 ,10946,7.7
0500000US37159,Rowan County, North Carolina,60 to 64 ,8766,6.2
0500000US37159,Rowan County, North Carolina,65 to 69 ,7467,5.3
0500000US37159,Rowan County, North Carolina,70 to 74 ,7395,5.2
0500000US37159,Rowan County, North Carolina,75 to 79 ,5029,3.5
0500000US37159,Rowan County, North Carolina,80 to 84 ,3024,2.1
0500000US37159,Rowan County, North Carolina,85  and over,2264,1.6
0500000US37161,Rutherford County, North Carolina,under 5 ,3694,5.5
0500000US37161,Rutherford County, North Carolina,5 to 9 ,4367,6.5
0500000US37161,Rutherford County, North Carolina,10 to 14 ,3148,4.7
0500000US37161,Rutherford County, North Carolina,15 to 19 ,3958,5.9
0500000US37161,Rutherford County, North Carolina,20 to 24 ,3537,5.3
0500000US37161,Rutherford County, North Carolina,25 to 29 ,4178,6.2
0500000US37161,Rutherford County, North Carolina,30 to 34 ,3310,4.9
0500000US37161,Rutherford County, North Carolina,35 to 39 ,3397,5.1
0500000US37161,Rutherford County, North Carolina,40 to 44 ,3321,5
0500000US37161,Rutherford County, North Carolina,45 to 49 ,4120,6.1
0500000US37161,Rutherford County, North Carolina,50 to 54 ,5099,7.6
0500000US37161,Rutherford County, North Carolina,55 to 59 ,4824,7.2
0500000US37161,Rutherford County, North Carolina,60 to 64 ,4622,6.9
0500000US37161,Rutherford County, North Carolina,65 to 69 ,5054,7.5
0500000US37161,Rutherford County, North Carolina,70 to 74 ,3423,5.1
0500000US37161,Rutherford County, North Carolina,75 to 79 ,3073,4.6
0500000US37161,Rutherford County, North Carolina,80 to 84 ,1855,2.8
0500000US37161,Rutherford County, North Carolina,85  and over,2049,3.1
0500000US37171,Surry County, North Carolina,under 5 ,3510,4.9
0500000US37171,Surry County, North Carolina,5 to 9 ,4071,5.7
0500000US37171,Surry County, North Carolina,10 to 14 ,4389,6.1
0500000US37171,Surry County, North Carolina,15 to 19 ,4826,6.7
0500000US37171,Surry County, North Carolina,20 to 24 ,3782,5.3
0500000US37171,Surry County, North Carolina,25 to 29 ,4632,6.5
0500000US37171,Surry County, North Carolina,30 to 34 ,3504,4.9
0500000US37171,Surry County, North Carolina,35 to 39 ,4070,5.7
0500000US37171,Surry County, North Carolina,40 to 44 ,3589,5
0500000US37171,Surry County, North Carolina,45 to 49 ,4976,6.9
0500000US37171,Surry County, North Carolina,50 to 54 ,4999,7
0500000US37171,Surry County, North Carolina,55 to 59 ,5172,7.2
0500000US37171,Surry County, North Carolina,60 to 64 ,4961,6.9
0500000US37171,Surry County, North Carolina,65 to 69 ,5359,7.5
0500000US37171,Surry County, North Carolina,70 to 74 ,3588,5
0500000US37171,Surry County, North Carolina,75 to 79 ,3295,4.6
0500000US37171,Surry County, North Carolina,80 to 84 ,1349,1.9
0500000US37171,Surry County, North Carolina,85  and over,1711,2.4
0500000US37179,Union County, North Carolina,under 5 ,13691,5.7
0500000US37179,Union County, North Carolina,5 to 9 ,15718,6.6
0500000US37179,Union County, North Carolina,10 to 14 ,21205,8.8
0500000US37179,Union County, North Carolina,15 to 19 ,20728,8.6
0500000US37179,Union County, North Carolina,20 to 24 ,14422,6
0500000US37179,Union County, North Carolina,25 to 29 ,11224,4.7
0500000US37179,Union County, North Carolina,30 to 34 ,11623,4.8
0500000US37179,Union County, North Carolina,35 to 39 ,15281,6.4
0500000US37179,Union County, North Carolina,40 to 44 ,18598,7.8
0500000US37179,Union County, North Carolina,45 to 49 ,19070,8
0500000US37179,Union County, North Carolina,50 to 54 ,18060,7.5
0500000US37179,Union County, North Carolina,55 to 59 ,16497,6.9
0500000US37179,Union County, North Carolina,60 to 64 ,13089,5.5
0500000US37179,Union County, North Carolina,65 to 69 ,9550,4
0500000US37179,Union County, North Carolina,70 to 74 ,8928,3.7
0500000US37179,Union County, North Carolina,75 to 79 ,5668,2.4
0500000US37179,Union County, North Carolina,80 to 84 ,3738,1.6
0500000US37179,Union County, North Carolina,85  and over,2769,1.2
0500000US37183,Wake County, North Carolina,under 5 ,67053,6
0500000US37183,Wake County, North Carolina,5 to 9 ,70753,6.4
0500000US37183,Wake County, North Carolina,10 to 14 ,78992,7.1
0500000US37183,Wake County, North Carolina,15 to 19 ,77353,7
0500000US37183,Wake County, North Carolina,20 to 24 ,69795,6.3
0500000US37183,Wake County, North Carolina,25 to 29 ,81490,7.3
0500000US37183,Wake County, North Carolina,30 to 34 ,82414,7.4
0500000US37183,Wake County, North Carolina,35 to 39 ,81523,7.3
0500000US37183,Wake County, North Carolina,40 to 44 ,83555,7.5
0500000US37183,Wake County, North Carolina,45 to 49 ,82087,7.4
0500000US37183,Wake County, North Carolina,50 to 54 ,75008,6.7
0500000US37183,Wake County, North Carolina,55 to 59 ,70668,6.4
0500000US37183,Wake County, North Carolina,60 to 64 ,57406,5.2
0500000US37183,Wake County, North Carolina,65 to 69 ,46924,4.2
0500000US37183,Wake County, North Carolina,70 to 74 ,35414,3.2
0500000US37183,Wake County, North Carolina,75 to 79 ,23511,2.1
0500000US37183,Wake County, North Carolina,80 to 84 ,14115,1.3
0500000US37183,Wake County, North Carolina,85  and over,13700,1.2
0500000US37191,Wayne County, North Carolina,under 5 ,7962,6.5
0500000US37191,Wayne County, North Carolina,5 to 9 ,7176,5.8
0500000US37191,Wayne County, North Carolina,10 to 14 ,9294,7.5
0500000US37191,Wayne County, North Carolina,15 to 19 ,9094,7.4
0500000US37191,Wayne County, North Carolina,20 to 24 ,9114,7.4
0500000US37191,Wayne County, North Carolina,25 to 29 ,7184,5.8
0500000US37191,Wayne County, North Carolina,30 to 34 ,7955,6.5
0500000US37191,Wayne County, North Carolina,35 to 39 ,5907,4.8
0500000US37191,Wayne County, North Carolina,40 to 44 ,7221,5.9
0500000US37191,Wayne County, North Carolina,45 to 49 ,7598,6.2
0500000US37191,Wayne County, North Carolina,50 to 54 ,7591,6.2
0500000US37191,Wayne County, North Carolina,55 to 59 ,8090,6.6
0500000US37191,Wayne County, North Carolina,60 to 64 ,8146,6.6
0500000US37191,Wayne County, North Carolina,65 to 69 ,6206,5
0500000US37191,Wayne County, North Carolina,70 to 74 ,6040,4.9
0500000US37191,Wayne County, North Carolina,75 to 79 ,4082,3.3
0500000US37191,Wayne County, North Carolina,80 to 84 ,2592,2.1
0500000US37191,Wayne County, North Carolina,85  and over,1879,1.5
0500000US37193,Wilkes County, North Carolina,under 5 ,2880,4.2
0500000US37193,Wilkes County, North Carolina,5 to 9 ,3490,5.1
0500000US37193,Wilkes County, North Carolina,10 to 14 ,4090,6
0500000US37193,Wilkes County, North Carolina,15 to 19 ,4472,6.5
0500000US37193,Wilkes County, North Carolina,20 to 24 ,4133,6
0500000US37193,Wilkes County, North Carolina,25 to 29 ,2806,4.1
0500000US37193,Wilkes County, North Carolina,30 to 34 ,3815,5.6
0500000US37193,Wilkes County, North Carolina,35 to 39 ,2587,3.8
0500000US37193,Wilkes County, North Carolina,40 to 44 ,5728,8.4
0500000US37193,Wilkes County, North Carolina,45 to 49 ,4696,6.9
0500000US37193,Wilkes County, North Carolina,50 to 54 ,4402,6.4
0500000US37193,Wilkes County, North Carolina,55 to 59 ,4697,6.9
0500000US37193,Wilkes County, North Carolina,60 to 64 ,5167,7.6
0500000US37193,Wilkes County, North Carolina,65 to 69 ,4307,6.3
0500000US37193,Wilkes County, North Carolina,70 to 74 ,4313,6.3
0500000US37193,Wilkes County, North Carolina,75 to 79 ,3289,4.8
0500000US37193,Wilkes County, North Carolina,80 to 84 ,1563,2.3
0500000US37193,Wilkes County, North Carolina,85  and over,1977,2.9
0500000US37195,Wilson County, North Carolina,under 5 ,4809,5.9
0500000US37195,Wilson County, North Carolina,5 to 9 ,3448,4.2
0500000US37195,Wilson County, North Carolina,10 to 14 ,7790,9.5
0500000US37195,Wilson County, North Carolina,15 to 19 ,4808,5.9
0500000US37195,Wilson County, North Carolina,20 to 24 ,5065,6.2
0500000US37195,Wilson County, North Carolina,25 to 29 ,5284,6.5
0500000US37195,Wilson County, North Carolina,30 to 34 ,2818,3.4
0500000US37195,Wilson County, North Carolina,35 to 39 ,6366,7.8
0500000US37195,Wilson County, North Carolina,40 to 44 ,4936,6
0500000US37195,Wilson County, North Carolina,45 to 49 ,5283,6.5
0500000US37195,Wilson County, North Carolina,50 to 54 ,5152,6.3
0500000US37195,Wilson County, North Carolina,55 to 59 ,6022,7.4
0500000US37195,Wilson County, North Carolina,60 to 64 ,4953,6.1
0500000US37195,Wilson County, North Carolina,65 to 69 ,5056,6.2
0500000US37195,Wilson County, North Carolina,70 to 74 ,4295,5.3
0500000US37195,Wilson County, North Carolina,75 to 79 ,2565,3.1
0500000US37195,Wilson County, North Carolina,80 to 84 ,1558,1.9
0500000US37195,Wilson County, North Carolina,85  and over,1593,1.9
0500000US38015,Burleigh County, North Dakota,under 5 ,5870,6.1
0500000US38015,Burleigh County, North Dakota,5 to 9 ,5216,5.5
0500000US38015,Burleigh County, North Dakota,10 to 14 ,7364,7.7
0500000US38015,Burleigh County, North Dakota,15 to 19 ,6019,6.3
0500000US38015,Burleigh County, North Dakota,20 to 24 ,6957,7.3
0500000US38015,Burleigh County, North Dakota,25 to 29 ,6414,6.7
0500000US38015,Burleigh County, North Dakota,30 to 34 ,6282,6.6
0500000US38015,Burleigh County, North Dakota,35 to 39 ,7903,8.3
0500000US38015,Burleigh County, North Dakota,40 to 44 ,4661,4.9
0500000US38015,Burleigh County, North Dakota,45 to 49 ,5291,5.5
0500000US38015,Burleigh County, North Dakota,50 to 54 ,4877,5.1
0500000US38015,Burleigh County, North Dakota,55 to 59 ,5812,6.1
0500000US38015,Burleigh County, North Dakota,60 to 64 ,6804,7.1
0500000US38015,Burleigh County, North Dakota,65 to 69 ,5083,5.3
0500000US38015,Burleigh County, North Dakota,70 to 74 ,3951,4.1
0500000US38015,Burleigh County, North Dakota,75 to 79 ,3135,3.3
0500000US38015,Burleigh County, North Dakota,80 to 84 ,2020,2.1
0500000US38015,Burleigh County, North Dakota,85  and over,1967,2.1
0500000US38017,Cass County, North Dakota,under 5 ,11853,6.5
0500000US38017,Cass County, North Dakota,5 to 9 ,10230,5.6
0500000US38017,Cass County, North Dakota,10 to 14 ,12417,6.8
0500000US38017,Cass County, North Dakota,15 to 19 ,11196,6.2
0500000US38017,Cass County, North Dakota,20 to 24 ,18699,10.3
0500000US38017,Cass County, North Dakota,25 to 29 ,17744,9.8
0500000US38017,Cass County, North Dakota,30 to 34 ,14825,8.1
